time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density,dose,ic_label,effect_level,growth_family,joint_group
11.0,2693.7878856666666,2516.6099680420057,false,joint_ic_effect_transit_death,shared,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2554.914467666667,2676.7908669089425,false,joint_ic_effect_transit_death,shared,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3229.3090276666667,2812.4973448637284,false,joint_ic_effect_transit_death,shared,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3171.784760666667,2925.09400235028,false,joint_ic_effect_transit_death,shared,A2780cis,20k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,119.12291633333332,113.2627513784825,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,208.10995366666666,158.913516227915,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,381.1926696666667,262.58418739642775,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,731.6507716666666,483.8670248234504,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1291.6760416666666,925.6009684829731,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1980.2315586666666,1660.7095019919902,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2670.8478393333335,2499.6090392780316,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2545.009915,3161.2306691855692,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3548.7987266666664,3537.8816475003205,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2897.7104553333334,3714.718334830766,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3797.833449333333,3792.99407762972,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2884.930285666667,3829.0184747197163,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,4146.366087666666,3847.290043966835,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3326.884761,3857.6589697352133,false,joint_ic_effect_transit_death,shared,A2780cis,30k,0.67,IC25,0.25,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,117.62118066666666,113.2627513784825,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,206.52970666666667,158.913516227915,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,392.79753066666666,262.58418739642775,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,793.1631946666666,483.8670248234504,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1328.3501159999998,925.6009684829731,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1947.6582176666668,1632.1631549891429,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2594.510609333334,2158.774070642807,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2352.0106483333334,2585.264461288042,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.0850306666666,2923.1110508703464,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2953.806751666667,3178.421078043713,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3595.1114196666663,3365.6457600159297,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2534.660455333333,3501.149087714888,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3853.449228666667,3599.11103188607,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,4116.669907333334,3670.3481642663264,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.0,IC50,0.5,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,73.88472200000001,113.2627513784825,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,143.64463766666665,158.913516227915,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,301.875849,262.58418739642775,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,670.1066746666667,483.8670248234504,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1170.9108796666667,925.6009684829731,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1348.3380016666667,1611.0642308023796,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1881.759761,1931.1449907657952,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1606.1887733333333,2155.312425531679,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2421.258526333333,2340.275106940682,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1957.2380400000002,2500.98690113552,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,2537.103395,2643.297694013858,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,2244.322531,2768.7609851840853,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2827.4429400000004,2877.632547411459,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3433.938387333333,2970.341050203292,false,joint_ic_effect_transit_death,shared,A2780cis,30k,1.47,IC75,0.75,adaptation_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
